customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00174,Female,0,Yes,No,39,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.32,718.36,Yes
CUST-00175,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.18,594.97,No
CUST-00176,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.33,1256.54,No
CUST-00177,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),23.49,659.07,Yes
CUST-00178,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.22,4227.59,Yes
CUST-00179,Male,0,No,No,59,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),97.24,5435.49,No
CUST-00180,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.55,4032.31,No
CUST-00181,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),51.8,773.12,Yes
CUST-00182,Male,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.84,2258.68,No
CUST-00183,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,61.9,1614.88,Yes
CUST-00184,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.45,5789.68,No
CUST-00185,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.24,1317.43,Yes
CUST-00186,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),54.15,3270.28,Yes
CUST-00187,Female,1,No,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),115.86,4698.54,No
CUST-00188,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,102.78,732.7,Yes
CUST-00189,Male,0,No,Yes,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,31.75,1876.95,No
CUST-00190,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.2,349.0,Yes
CUST-00191,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.84,34.14,No
CUST-00192,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,92.42,1523.5,Yes
CUST-00193,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.56,116.37,No
CUST-00194,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,57.36,1284.34,Yes
CUST-00195,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,110.11,7568.16,No
CUST-00196,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),31.94,2305.93,No
CUST-00197,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.22,220.26,No
CUST-00198,Female,1,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,101.19,459.85,No
CUST-00199,Male,0,No,No,69,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.49,5341.21,Yes
CUST-00200,Male,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),95.43,253.28,No
CUST-00201,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),115.81,4225.82,No
CUST-00202,Female,1,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,111.16,113.43,No
CUST-00203,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),47.23,348.83,Yes
CUST-00204,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.49,536.92,No
CUST-00205,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.81,1825.54,No
CUST-00206,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.29,2888.95,No
CUST-00207,Female,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,96.99,782.66,No
CUST-00208,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.36,1304.37,Yes
CUST-00209,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.46,4119.3,No
CUST-00210,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),76.46,2307.45,No
CUST-00211,Male,0,Yes,No,52,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.74,2696.06,No
CUST-00212,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),60.66,1855.53,Yes
CUST-00213,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,96.64,3067.91,Yes
CUST-00214,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,50.25,3162.51,No
CUST-00215,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.09,5966.99,No
CUST-00216,Male,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.54,237.1,No
CUST-00217,Female,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.21,5185.12,No
CUST-00218,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,39.6,1271.01,No
CUST-00219,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.49,671.71,Yes
CUST-00220,Male,0,Yes,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.74,4194.04,No
CUST-00221,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.39,5692.61,Yes
CUST-00222,Male,1,No,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),34.08,864.37,No
CUST-00223,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.14,2289.71,No
CUST-00224,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.82,1043.92,No
CUST-00225,Female,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),20.69,184.25,Yes
CUST-00226,Female,0,No,Yes,35,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.79,2193.01,Yes
CUST-00227,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),102.53,2206.57,No
CUST-00228,Female,1,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,31.43,849.82,Yes
CUST-00229,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.51,4104.08,No
CUST-00230,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),61.75,3961.73,Yes
CUST-00231,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.97,3343.91,No
CUST-00232,Female,0,No,Yes,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.81,1458.14,No
CUST-00233,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),78.59,2540.54,No
CUST-00234,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,111.8,4454.15,No
CUST-00235,Female,0,No,No,23,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),23.63,532.52,No
CUST-00236,Female,1,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,108.21,4974.66,Yes
CUST-00237,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),39.31,2609.45,No
CUST-00238,Female,1,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.42,1524.9,Yes
CUST-00239,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.56,2827.98,No
CUST-00240,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.04,1609.54,No
CUST-00241,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,54.42,1039.11,No
CUST-00242,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,31.52,1131.16,No
CUST-00243,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),66.62,707.66,No
CUST-00244,Male,1,Yes,Yes,9,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,18.21,166.61,Yes
CUST-00245,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.97,199.95,Yes
CUST-00246,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,102.79,2765.64,No
CUST-00247,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.97,2730.16,No
CUST-00248,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),55.08,157.12,Yes
CUST-00249,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.1,759.06,Yes
CUST-00250,Male,0,Yes,Yes,47,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),64.53,3166.09,No
CUST-00251,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,42.05,181.26,Yes
CUST-00252,Male,0,No,Yes,54,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,92.14,4517.92,No
CUST-00253,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,49.34,1156.24,No
CUST-00254,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,76.81,826.58,No
CUST-00255,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.73,979.62,Yes
CUST-00256,Male,1,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,20.81,1214.4,No
CUST-00257,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,33.23,1583.77,No
CUST-00258,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),53.97,3042.94,Yes
CUST-00259,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,32.18,1187.74,No
CUST-00260,Male,0,No,No,44,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,85.25,3290.61,No
CUST-00261,Male,1,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.62,1297.44,No
CUST-00262,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.92,1104.49,No
CUST-00263,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.19,5451.13,Yes
CUST-00264,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.93,146.95,No
CUST-00265,Male,0,Yes,No,50,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.51,3364.39,No
CUST-00266,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.68,2417.82,No
CUST-00267,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,61.28,849.97,Yes
CUST-00268,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,25.98,1032.77,Yes
CUST-00269,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),46.3,1095.56,No
CUST-00270,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.36,4332.14,No
CUST-00271,Female,1,No,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.27,4363.45,Yes
CUST-00272,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,25.06,1404.71,No
CUST-00273,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.0,372.98,Yes
CUST-00274,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),112.97,4471.65,No
CUST-00275,Male,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.45,380.22,Yes
CUST-00276,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,56.51,1000.71,No
CUST-00277,Male,1,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),85.92,1432.87,No
CUST-00278,Female,0,No,Yes,58,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.58,2812.78,No
CUST-00279,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),41.54,2669.85,No
CUST-00280,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,116.78,4481.32,No
CUST-00281,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,71.14,653.82,No
CUST-00282,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,55.84,2775.9,No
CUST-00283,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),95.67,3461.73,No
CUST-00284,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),28.43,168.66,No
CUST-00285,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),110.02,3267.37,No
CUST-00286,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.81,1560.59,No
CUST-00287,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.4,2140.57,Yes
CUST-00288,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,37.01,1254.5,No
CUST-00289,Male,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,105.67,4982.34,Yes
CUST-00290,Female,0,Yes,No,56,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,115.53,6480.32,No
CUST-00291,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),22.88,420.97,No
CUST-00292,Male,1,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),118.72,8132.35,No
CUST-00293,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,57.41,1313.17,No
CUST-00294,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.23,2938.32,No
CUST-00295,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.7,1433.53,Yes
CUST-00296,Female,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.23,447.74,Yes
CUST-00297,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),72.67,3675.46,No
CUST-00298,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,116.26,4142.15,Yes
CUST-00299,Male,1,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,82.24,289.03,No
CUST-00300,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),48.2,2415.45,No
CUST-00301,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,81.91,4035.14,No
CUST-00302,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),27.21,1427.57,No
CUST-00303,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),51.8,1381.93,No
CUST-00304,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,35.72,1371.74,No
CUST-00305,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,79.81,4390.96,No
CUST-00306,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,72.24,2849.43,No
CUST-00307,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.92,3435.62,No
CUST-00308,Female,0,No,Yes,48,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.53,2391.59,No
CUST-00309,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.51,2982.17,No
CUST-00310,Female,0,No,No,34,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,50.64,1606.72,Yes
CUST-00311,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),23.33,424.14,No
CUST-00312,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.58,1112.29,Yes
CUST-00313,Female,0,No,Yes,22,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,81.64,1539.33,No
CUST-00314,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.55,2131.47,No
CUST-00315,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.67,1015.7,No
CUST-00316,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,97.56,2310.86,No
CUST-00317,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),52.28,1441.44,No
CUST-00318,Male,0,No,No,38,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.73,1241.87,Yes
CUST-00319,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),32.32,1042.02,No
CUST-00320,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),101.46,1422.81,No
CUST-00321,Female,1,No,Yes,44,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.14,1721.47,No
